-4 -0.0376687
-3.99556 -0.0305782
-3.99111 -0.0230966
-3.98667 -0.015329
-3.98222 -0.00738222
-3.97778 0.000636988
-3.97333 0.00862313
-3.96889 0.0164733
-3.96444 0.0240884
-3.96 0.0313743
-3.95556 0.0382426
-3.95111 0.044612
-3.94667 0.0504087
-3.94222 0.0555672
-3.93778 0.0600309
-3.93333 0.0637525
-3.92889 0.0666942
-3.92444 0.0688281
-3.92 0.0701363
-3.91556 0.0706106
-3.91111 0.0702524
-3.90667 0.0690728
-3.90222 0.0670917
-3.89778 0.0643379
-3.89333 0.0608483
-3.88889 0.0566674
-3.88444 0.0518464
-3.88 0.0464432
-3.87556 0.0405206
-3.87111 0.0341466
-3.86667 0.0273928
-3.86222 0.0203338
-3.85778 0.0130468
-3.85333 0.0056101
-3.84889 -0.00189744
-3.84444 -0.00939708
-3.84 -0.0168111
-3.83556 -0.0240637
-3.83111 -0.0310814
-3.82667 -0.037794
-3.82222 -0.0441351
-3.81778 -0.0500426
-3.81333 -0.0554594
-3.80889 -0.0603338
-3.80444 -0.0646197
-3.8 -0.0682774
-3.79556 -0.0712732
-3.79111 -0.0735803
-3.78667 -0.0751787
-3.78222 -0.0760549
-3.77778 -0.0762025
-3.77333 -0.0756218
-3.76889 -0.07432
-3.76444 -0.0723105
-3.76 -0.0696133
-3.75556 -0.0662544
-3.75111 -0.0622655
-3.74667 -0.0576838
-3.74222 -0.0525513
-3.73778 -0.0469148
-3.73333 -0.0408251
-3.72889 -0.0343366
-3.72444 -0.0275068
-3.72 -0.020396
-3.71556 -0.0130663
-3.71111 -0.0055814
-3.70667 0.00199402
-3.70222 0.00959489
-3.69778 0.0171562
-3.69333 0.0246138
-3.68889 0.0319045
-3.68444 0.0389668
-3.68 0.0457414
-3.67556 0.0521717
-3.67111 0.0582041
-3.66667 0.0637883
-3.66222 0.0688779
-3.65778 0.0734306
-3.65333 0.0774085
-3.64889 0.0807785
-3.64444 0.0835122
-3.64 0.0855865
-3.63556 0.0869833
-3.63111 0.0876899
-3.62667 0.087699
-3.62222 0.0870085
-3.61778 0.0856219
-3.61333 0.0835478
-3.60889 0.0808002
-3.60444 0.0773979
-3.6 0.0733647
-3.59556 0.0687291
-3.59111 0.0635241
-3.58667 0.0577867
-3.58222 0.0515579
-3.57778 0.0448822
-3.57333 0.0378076
-3.56889 0.0303846
-3.56444 0.0226663
-3.56 0.0147082
-3.55556 0.00656728
-3.55111 -0.00169821
-3.54667 -0.010029
-3.54222 -0.0183653
-3.53778 -0.0266474
-3.53333 -0.0348157
-3.52889 -0.0428115
-3.52444 -0.0505771
-3.52 -0.0580564
-3.51556 -0.0651952
-3.51111 -0.0719416
-3.50667 -0.078246
-3.50222 -0.084062
-3.49778 -0.0893464
-3.49333 -0.0940593
-3.48889 -0.0981647
-3.48444 -0.10163
-3.48 -0.104429
-3.47556 -0.106536
-3.47111 -0.107932
-3.46667 -0.108605
-3.46222 -0.108542
-3.45778 -0.10774
-3.45333 -0.106198
-3.44889 -0.103922
-3.44444 -0.100919
-3.44 -0.0972039
-3.43556 -0.0927958
-3.43111 -0.0877175
-3.42667 -0.0819964
-3.42222 -0.0756642
-3.41778 -0.0687565
-3.41333 -0.0613128
-3.40889 -0.053376
-3.40444 -0.0449925
-3.4 -0.0362115
-3.39556 -0.0270851
-3.39111 -0.0176678
-3.38667 -0.008016
-3.38222 0.00181186
-3.37778 0.011756
-3.37333 0.0217557
-3.36889 0.0317493
