-4 -0.0258909
-3.99556 -0.0281844
-3.99111 -0.0304724
-3.98667 -0.0327547
-3.98222 -0.0350309
-3.97778 -0.0373007
-3.97333 -0.0395638
-3.96889 -0.0418199
-3.96444 -0.0440686
-3.96 -0.0463097
-3.95556 -0.0485429
-3.95111 -0.0507679
-3.94667 -0.0529843
-3.94222 -0.055192
-3.93778 -0.0573906
-3.93333 -0.0595798
-3.92889 -0.0617595
-3.92444 -0.0639292
-3.92 -0.0660889
-3.91556 -0.0682381
-3.91111 -0.0703767
-3.90667 -0.0725045
-3.90222 -0.0746211
-3.89778 -0.0767263
-3.89333 -0.0788199
-3.88889 -0.0809017
-3.88444 -0.0829715
-3.88 -0.0850289
-3.87556 -0.0870739
-3.87111 -0.0891061
-3.86667 -0.0911254
-3.86222 -0.0931316
-3.85778 -0.0951244
-3.85333 -0.0971036
-3.84889 -0.0990692
-3.84444 -0.101021
-3.84 -0.102958
-3.83556 -0.104881
-3.83111 -0.10679
-3.82667 -0.108684
-3.82222 -0.110563
-3.81778 -0.112427
-3.81333 -0.114275
-3.80889 -0.116109
-3.80444 -0.117927
-3.8 -0.119729
-3.79556 -0.121515
-3.79111 -0.123285
-3.78667 -0.125039
-3.78222 -0.126776
-3.77778 -0.128497
-3.77333 -0.130201
-3.76889 -0.131889
-3.76444 -0.133559
-3.76 -0.135213
-3.75556 -0.136849
-3.75111 -0.138468
-3.74667 -0.140069
-3.74222 -0.141653
-3.73778 -0.143219
-3.73333 -0.144767
-3.72889 -0.146297
-3.72444 -0.147808
-3.72 -0.149302
-3.71556 -0.150777
-3.71111 -0.152234
-3.70667 -0.153672
-3.70222 -0.155091
-3.69778 -0.156491
-3.69333 -0.157873
-3.68889 -0.159235
-3.68444 -0.160578
-3.68 -0.161902
-3.67556 -0.163207
-3.67111 -0.164492
-3.66667 -0.165757
-3.66222 -0.167003
-3.65778 -0.168229
-3.65333 -0.169436
-3.64889 -0.170622
-3.64444 -0.171788
-3.64 -0.172934
-3.63556 -0.17406
-3.63111 -0.175166
-3.62667 -0.176252
-3.62222 -0.177317
-3.61778 -0.178361
-3.61333 -0.179385
-3.60889 -0.180388
-3.60444 -0.181371
-3.6 -0.182332
-3.59556 -0.183273
-3.59111 -0.184193
-3.58667 -0.185092
-3.58222 -0.18597
-3.57778 -0.186826
-3.57333 -0.187662
-3.56889 -0.188476
-3.56444 -0.189269
-3.56 -0.190041
-3.55556 -0.190791
-3.55111 -0.191519
-3.54667 -0.192227
-3.54222 -0.192912
-3.53778 -0.193576
-3.53333 -0.194218
-3.52889 -0.194839
-3.52444 -0.195438
-3.52 -0.196015
-3.51556 -0.19657
-3.51111 -0.197103
-3.50667 -0.197614
-3.50222 -0.198103
-3.49778 -0.198571
-3.49333 -0.199016
-3.48889 -0.199439
-3.48444 -0.19984
-3.48 -0.200219
-3.47556 -0.200575
-3.47111 -0.20091
-3.46667 -0.201222
